Title,Steam_id,has_achievements,completed_achievements,total_achievements,English_rating,Date_published,Total_number_of_reviews,Publisher,keys,count_main,time_main,count_complete,time_complete,Genres
little nightmares enhanced edition,2149010,Y,0,22,Very Positive,2025-10-09,2619,Bandai Namco Entertainment,130.0,2300,218,301,568,Atmospheric
little nightmares enhanced edition,2149010,Y,0,22,Very Positive,2025-10-09,2619,Bandai Namco Entertainment,130.0,2300,218,301,568,Dark
little nightmares enhanced edition,2149010,Y,0,22,Very Positive,2025-10-09,2619,Bandai Namco Entertainment,130.0,2300,218,301,568,Third Person
little nightmares enhanced edition,2149010,Y,0,22,Very Positive,2025-10-09,2619,Bandai Namco Entertainment,130.0,2300,218,301,568,Psychological Horror
little nightmares enhanced edition,2149010,Y,0,22,Very Positive,2025-10-09,2619,Bandai Namco Entertainment,130.0,2300,218,301,568,Singleplayer
little nightmares enhanced edition,2149010,Y,0,22,Very Positive,2025-10-09,2619,Bandai Namco Entertainment,130.0,2300,218,301,568,Stealth
little nightmares enhanced edition,2149010,Y,0,22,Very Positive,2025-10-09,2619,Bandai Namco Entertainment,130.0,2300,218,301,568,Story Rich
little nightmares enhanced edition,2149010,Y,0,22,Very Positive,2025-10-09,2619,Bandai Namco Entertainment,130.0,2300,218,301,568,Survival Horror
little nightmares enhanced edition,2149010,Y,0,22,Very Positive,2025-10-09,2619,Bandai Namco Entertainment,130.0,2300,218,301,568,Female Protagonist
little nightmares enhanced edition,2149010,Y,0,22,Very Positive,2025-10-09,2619,Bandai Namco Entertainment,130.0,2300,218,301,568,Short
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Free to Play
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Multiplayer
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Funny
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Action
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Indie
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Fighting
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Survival
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Memes
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Psychological Horror
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Swordplay
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Battle Royale
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Voxel
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Pixel Graphics
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Gore
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Combat
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Violent
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Great Soundtrack
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Controller
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Horror
long live santa!,763410,N,,,Very Positive,2017-12-19,3107,Doborog Games,,,,,,Anime
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Adventure
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Platformer
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Singleplayer
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Casual
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Family Friendly
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Metroidvania
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Puzzle Platformer
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Puzzle
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Indie
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Atmospheric
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Great Soundtrack
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Short
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Cute
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,2.5D
lostwinds,447780,Y,0,11,Very Positive,2016-03-24,563,Frontier Developments,131.0,30,141,67,165,Side Scroller
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Point & Click
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Puzzle
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Hand-drawn
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Robots
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Steampunk
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,2D
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Atmospheric
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Story Rich
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Adventure
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Casual
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Cute
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Family Friendly
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Surreal
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Stylized
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Sci-fi
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Linear
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Singleplayer
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Indie
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Great Soundtrack
machinarium,40700,Y,0,12,Very Positive,2009-10-16,17092,Amanita Design,132.0,478,313,452,331,Touch-Friendly
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Comedy
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Co-op
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Action
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Fantasy
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Magic
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Online Co-Op
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Multiplayer
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,RPG
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Adventure
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Funny
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Local Co-Op
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,4 Player Local
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Indie
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Local Multiplayer
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Singleplayer
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Difficult
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Team-Based
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Action RPG
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Arcade
magicka,42910,Y,0,88,Very Positive,2011-01-25,19103,Paradox Interactive,133.0,252,648,24,2925,Strategy
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Dark Humor
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Singleplayer
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Local Co-Op
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Adventure
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Funny
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Indie
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Dark Comedy
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Physics
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Difficult
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Comedy
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,2D
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Intentionally Awkward Controls
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Cartoony
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Multiplayer
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Controller
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Casual
manual samuel last tuesday edition,504130,Y,0,36,Very Positive,2016-10-14,1512,Curve Games,,,,,,Walking Simulator
manyland,342280,Y,11,20,Very Positive,2015-12-07,331,Anyland + Manyland,,,,,,Massively Multiplayer
manyland,342280,Y,11,20,Very Positive,2015-12-07,331,Anyland + Manyland,,,,,,Indie
manyland,342280,Y,11,20,Very Positive,2015-12-07,331,Anyland + Manyland,,,,,,Adventure
manyland,342280,Y,11,20,Very Positive,2015-12-07,331,Anyland + Manyland,,,,,,Action
manyland,342280,Y,11,20,Very Positive,2015-12-07,331,Anyland + Manyland,,,,,,Sandbox
manyland,342280,Y,11,20,Very Positive,2015-12-07,331,Anyland + Manyland,,,,,,Pixel Graphics
manyland,342280,Y,11,20,Very Positive,2015-12-07,331,Anyland + Manyland,,,,,,2D
manyland,342280,Y,11,20,Very Positive,2015-12-07,331,Anyland + Manyland,,,,,,Open World
march of the eagles,227760,N,,,Mixed,2013-02-18,273,Paradox Interactive,136.0,1,209,,,Strategy
march of the eagles,227760,N,,,Mixed,2013-02-18,273,Paradox Interactive,136.0,1,209,,,Simulation
march of the eagles,227760,N,,,Mixed,2013-02-18,273,Paradox Interactive,136.0,1,209,,,Grand Strategy
march of the eagles,227760,N,,,Mixed,2013-02-18,273,Paradox Interactive,136.0,1,209,,,Historical
march of the eagles,227760,N,,,Mixed,2013-02-18,273,Paradox Interactive,136.0,1,209,,,Real-Time with Pause
march of the eagles,227760,N,,,Mixed,2013-02-18,273,Paradox Interactive,136.0,1,209,,,Sandbox
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Action
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Platformer
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Side Scroller
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Classic
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Difficult
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Singleplayer
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Robots
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Great Soundtrack
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,2.5D
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,2D
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Retro
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Adventure
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Anime
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Shooter
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Sci-fi
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,2D Platformer
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Action-Adventure
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Cute
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Colorful
mega man 11,742300,Y,0,50,Very Positive,2018-10-02,4183,"CAPCOM CO., LTD.",137.0,384,296,24,1183,Arcade
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Platformer
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Retro
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Classic
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Action
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,2D
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Pixel Graphics
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Great Soundtrack
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Difficult
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Singleplayer
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Side Scroller
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Sci-fi
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,1980s
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Robots
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,1990's
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Remake
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Shooter
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Anime
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Old School
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,Controller
mega man legacy collection,363440,Y,0,24,Very Positive,2015-08-24,3758,Capcom,138.0,102,1030,20,2295,2D Platformer
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Action
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Platformer
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Classic
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,2D
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Retro
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Great Soundtrack
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Robots
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Side Scroller
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Singleplayer
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Difficult
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Anime
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,1990's
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Sci-fi
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Shooter
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Pixel Graphics
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,2D Platformer
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Story Rich
mega man x legacy collection,743890,Y,0,52,Mostly Positive,2018-07-24,3955,"CAPCOM CO., LTD",,,,,,Metroidvania
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Retro
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Platformer
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Pixel Graphics
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Metroidvania
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Ninja
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,2D
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Great Soundtrack
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Indie
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Action
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,2D Platformer
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Singleplayer
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Funny
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Action-Adventure
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Difficult
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Time Travel
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Adventure
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Side Scroller
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Comedy
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Beautiful
the messenger,764790,Y,0,48,Very Positive,2018-08-30,10549,Devolver Digital,215.0,486,725,653,1009,Epic
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Stealth
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Action
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Tactical
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Short
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Singleplayer
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Third Person
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Story Rich
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Cinematic
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Open World
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Replay Value
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Atmospheric
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Great Soundtrack
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Adventure
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Third-Person Shooter
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Shooter
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Sandbox
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Classic
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Cold War
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Dark
metal gear solid v ground zeroes,311340,Y,0,16,Very Positive,2014-12-18,13319,KONAMI,140.0,1900,117,309,1312,Espionage
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Stealth
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Open World
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Action
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Story Rich
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Tactical
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Cinematic
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Third Person
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Great Soundtrack
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Singleplayer
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Atmospheric
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Adventure
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Horses
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Third-Person Shooter
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Multiplayer
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Shooter
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Replay Value
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Sandbox
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Dark
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Sci-fi
metal gear solid v the phantom pain,287700,Y,0,42,Very Positive,2015-09-01,72293,KONAMI,141.0,857,2783,505,10159,Heist
metro 2033 redux,286690,Y,0,49,Very Positive,2014-08-27,92703,Deep Silver,142.0,2200,546,305,1468,Post-apocalyptic
